Item_Weight,Item_Visibility_avg,Item_MRP,Years.of.Operation,Item_Outlet_Sales
18.85,0.64767796,257.833,14,3332.329
12.15,0.982397103,254.004,11,2277.036
11.6,0.14800248,226.9404,9,1800.3232
15.3,0.348109359,101.6332,26,1845.5976
20.35,0.468935987,256.8672,16,3579.3408
14.5,1.573137887,155.1998,15,307.5996
6.89,2.068576867,193.982,16,1737.738
14.6,1.090238471,106.8254,15,108.5254
16.85,0.403741237,93.712,4,745.696
8.93,0.430514438,153.434,26,1378.206
8.31,1.763863388,176.9028,6,3010.7476
19,1.711730847,131.0626,15,524.6504
12.79,0.271974631,103.499,28,1547.985
12.79,2.493282421,188.4214,28,376.8428
5.19,0.670974309,102.599,16,1651.184
17,1.820397472,246.5434,6,4470.1812
11.65,0.165416894,110.8544,26,1677.816
20.25,0.895414037,247.346,11,1970.768
10,2.262574148,145.8102,15,874.8612
12.79,1.279768101,49.5376,28,143.8128
11.1,0.819973866,165.9526,6,2631.2416
11.8,0.874193521,152.6366,4,1662.5026
9.695,0.461144731,221.3114,4,2217.114
13.65,0.750489957,151.505,6,2846.295
17.75,0.449623412,140.5838,16,2669.1922
11.3,0.726460219,179.866,4,1258.362
12.79,1.009985038,178.237,28,3705.177
19.35,0.251869216,122.0098,16,2651.2156
6.905,0.579578147,99.8726,11,587.2356
13.5,1.956194826,98.4068,14,1846.9292
16.85,1.215129446,111.4544,6,2013.3792
20.6,0.72830137,188.2556,11,3755.112
6.175,2.71945918,94.1752,14,575.2512
18.5,0.94780734,146.8418,4,2059.9852
13.35,0.584045115,236.8564,9,5005.4844
12.79,0.725172449,105.3622,28,3387.5904
8.115,0.488362507,154.9972,14,3739.1328
15.85,1.195930604,37.4506,4,303.6048
12.79,1.474930655,223.9088,28,223.7088
16.35,0.313317771,50.8324,6,1298.31
21.35,1.183583239,96.0094,4,380.8376
12.15,1.997098272,245.846,4,4434.228
16.6,2.061236039,172.0422,14,2586.633
11.6,1.174763687,170.3106,4,4277.765
20.6,0.699197486,178.2344,11,1070.6064
12.79,2.441608178,251.2408,28,1001.3632
20.1,0.82567399,149.5366,16,2871.5954
13.65,1,186.024,4,4287.752
13.3,1.216896134,232.63,6,1864.24
12.79,0.89514859,237.7248,28,2607.2728
12.79,1.43915612,172.3106,28,4277.765
16.35,0.521480019,50.8324,15,155.7972
5.32,1.414067413,100.9674,4,1222.4088
15,2.447742764,185.1266,16,2766.399
8.27,1.356723113,148.6708,26,2106.5912
12.79,0.132251317,123.5414,28,4508.1318
13.1,0.318239777,117.7782,6,1191.782
12.5,1.232108321,221.7798,14,3085.3172
19.1,0.686978335,42.5138,16,649.8208
11.3,1.01676548,194.0478,6,3293.7126
13.65,0.544795595,184.4924,26,9069.5276
12.79,0.285261304,235.259,28,5672.616
12.79,0.48671169,164.1526,28,2960.1468
18.85,1.034532889,121.044,4,1557.972
5.59,0.858070198,65.0168,9,447.4176
18.6,0.191698288,119.8414,26,365.5242
9.31,0.963250465,63.751,15,126.502
6.17,0.161190309,65.9826,16,1162.4868
5.175,0.447143805,107.6622,9,2858.2794
12.79,1.970859879,93.0462,28,185.0924
19.2,1.42982499,187.5214,4,1695.7926
12.85,2.304697406,252.3382,26,6056.1168
16.25,0.59305441,116.0176,26,1488.7288
6.13,0.431849726,110.4912,6,1310.2944
12.3,0.799297922,189.653,4,569.259
12.79,2.767032898,258.8278,28,1041.3112
10.1,0.766652338,153.3656,15,463.3968
11.15,1.11696626,66.2142,4,131.8284
19.35,0.503743133,172.0738,4,3301.7022
17.25,0.567019192,165.6526,6,1808.9786
19.85,0.819001549,196.3768,9,4138.6128
9.5,0.335140687,194.7452,11,1370.2164
9.395,1.50523896,104.528,14,852.224
4.59,1.07230743,113.286,26,1471.418
5.98,0.660390874,148.2418,9,2354.2688
6.46,0.74658445,144.4102,14,4374.306
7.02,1.230408028,146.8734,9,3563.3616
8.52,0.410206272,151.5682,9,3506.7686
12.6,0.557567111,250.3092,15,249.0092
5.94,0.745432126,186.4556,15,563.2668
16.25,1.185222806,91.3804,16,1653.8472
10.695,0.80936285,56.7904,14,1113.2176
5.88,0.461223894,103.099,6,1341.587
9.3,1.693235478,65.7826,4,968.739
19.5,0.414562191,158.292,9,3994.8
5.82,1.177115567,256.433,4,3844.995
8.68,0.133970001,96.5384,16,1182.4608
15.7,0.848945124,153.2024,16,3795.06
12.79,0.121230371,78.5618,28,2255.7304
12.8,1.157947762,97.241,4,1448.115
15.1,1.445747473,158.6604,11,2535.3664
7.31,0.406106778,108.157,9,1098.57
12.79,0.230542367,197.2084,28,4166.5764
12.35,1.512564489,113.9518,16,910.8144
16.6,1,117.3124,26,2014.7108
14.35,1.378205013,231.2984,9,6024.1584
7.075,0.342700656,98.1068,14,1458.102
18.25,0.670939178,174.708,16,2423.512
13.1,1.150609891,165.1158,4,1504.0422
7.68,2.322539565,85.2224,4,1278.336
19.7,1,197.911,11,1767.699
8.52,0.411115923,151.9682,11,1677.1502
17.75,0.752577405,140.2838,15,280.9676
12.79,1,112.2544,28,3914.904
5.785,0.615397046,180.366,6,1258.362
5.945,1.41023041,127.8652,9,2195.8084
18.25,2.604807864,154.663,6,2659.871
8.68,0.133858512,99.9384,26,689.7688
11.65,0.513370126,113.386,16,2603.278
19.25,0.528273243,141.1496,4,282.2992
16.2,1.277574198,192.3162,15,769.6648
13,1.26521393,195.8426,26,4152.5946
17.75,0.462411516,256.9672,11,1534.0032
12.15,1.988995945,245.246,16,3202.498
6.32,0.193133921,38.5822,14,353.5398
17.25,2.413322441,63.4194,9,1547.985
7.72,1.850047018,121.744,4,2277.036
18.85,1.03242529,120.644,11,3475.476
19.7,1.020640419,175.137,6,2822.992
14.5,0.625433409,40.5454,16,1216.4166
17.7,2.643413591,116.6834,9,3570.6854
15.7,1.73674908,113.7202,9,3263.0858
9.695,0.450220248,159.792,4,2716.464
11.8,1.62323993,224.1772,16,3558.0352
12.79,0.150427427,183.6924,28,555.2772
12.79,0.478873718,260.991,28,7100.757
15.2,1.471412411,116.8492,9,2664.5316
8.77,0.709032023,170.8422,9,1724.422
19.7,0.984181228,88.5198,9,1308.297
10.5,0.171417778,235.5248,14,4740.496
15.1,1,146.2786,15,433.4358
5.405,0.81234879,200.5742,26,2388.8904
20.35,2.288724266,81.0276,26,1868.2348
12.79,1.640288249,149.605,28,449.415
5.785,0.587534536,262.0252,9,4459.5284
11.8,1.725338629,185.3924,4,370.1848
12.79,0.990299787,47.1402,28,1516.0266
12.5,1,127.102,6,253.004
6.11,2.317014052,45.6086,6,1025.9978
7.105,0.678841332,58.2562,26,592.562
8.5,1.487173566,50.3324,11,675.1212
16.7,0.92822486,100.0384,6,1970.768
17.1,0.713742802,138.6838,6,2950.1598
8.325,0.454163024,39.5138,6,568.5932
15.85,1,55.1956,26,1255.6988
12.79,0.614390387,153.934,28,153.134
12.79,0.796850535,190.3504,28,1917.504
12.15,0.280725877,252.7698,6,5834.4054
15.85,1.193494194,37.2506,11,493.3578
17.1,0.821759128,83.5566,9,1860.2452
15.5,1.568429231,144.847,16,2433.499
14.15,1.445885769,172.3106,9,3251.1014
12.79,0.804088273,149.1734,28,4454.202
6.865,0.212130573,127.6652,9,2841.6344
16.5,1.004309811,183.1292,9,6385.022
14.5,1.360992076,159.4604,9,2376.906
19.35,0.28259946,110.2544,4,1677.816
8.51,0.245271602,192.1478,4,1937.478
6.65,1.352428116,147.0734,15,296.9468
7.39,1.406807947,252.6066,16,2259.0594
10.895,0.542859603,130.3284,14,2504.7396
8.63,0.428660399,170.5422,9,2069.3064
7.75,0.655602721,92.5436,16,1701.7848
12.15,0.575492178,62.8826,14,710.4086
18.25,1.352271777,194.3452,4,4502.1396
19.85,0.675735867,88.5856,14,703.0848
9.3,0.43422394,195.8136,4,2138.5496
12.79,0.875812983,237.3564,28,2145.2076
5.98,1.147960692,55.6614,11,331.5684
12.79,0.421022086,82.1592,28,412.796
7.02,0.756077287,82.925,16,1165.15
7.72,0.78937511,76.7986,14,1324.2762
5.925,1.461455499,45.6086,26,356.8688
9.695,1.943458471,224.8404,26,3600.6464
12.6,0.972070093,122.3414,16,243.6828
15.6,0.539194011,112.1518,14,1821.6288
16.7,1.814145772,180.9976,14,4165.2448
18,3.621255617,88.2514,15,88.5514
12.79,1.147432133,190.4846,28,8789.8916
20.85,0.324727494,104.6306,4,1149.8366
12.79,0.375523246,151.0392,28,3281.0624
18.7,1.071853666,230.201,16,5742.525
12.79,0.465383097,228.0352,28,10306.584
18.85,0.844112742,133.3284,6,263.6568
11.65,0.6141853,186.924,9,2237.088
16.5,0.540179186,93.112,26,932.12
15.6,2.178663356,128.1994,4,2184.4898
12.3,1.615441927,173.2396,11,3139.9128
12.79,3.163817295,231.83,28,466.06
10.65,0.365519937,56.6272,6,447.4176
16.2,1.577772036,102.499,6,2063.98
10.5,0.733909806,48.2376,4,527.3136
12.79,0.400156036,92.812,28,2609.936
7.55,0.470145171,123.4072,11,2082.6224
12.79,2.284549628,104.728,28,2450.144
13.35,2.268268722,179.466,14,3775.086
16,1.171904429,44.5086,6,713.7376
12.79,1.194167236,103.0016,28,202.4032
16.85,0.551301871,90.7488,26,2263.72
8.185,0.708796066,49.9692,6,837.5764
19.7,1,125.9362,14,1635.8706
10.8,0.63478519,189.7214,16,5841.0634
12.6,0.480845932,172.5764,6,1030.6584
16.7,1.06804717,216.885,4,6275.165
13.1,0.092299506,185.0898,4,1870.898
14.85,0.537603798,162.2578,6,3690.5294
12.79,2.15469307,150.3734,28,296.9468
13,0.455843287,58.022,26,898.83
12.1,0.45155584,146.9444,16,1596.5884
11.3,0.854973119,245.4118,26,6669.3186
10,0.586080041,245.4144,26,7105.4176
20.6,1.261090329,121.0756,11,1696.4584
11.5,0.311827962,86.054,9,1384.864
11.8,0.130541912,114.8492,6,1390.1904
8.895,1.837385854,177.037,15,176.437
9.3,2.648923396,104.0964,11,1788.3388
12.79,1.937755891,177.037,28,4587.362
19.1,4.498880335,171.8422,15,1034.6532
17.85,0.274832206,94.9094,6,761.6752
6.445,0.452743781,94.1436,6,1418.154
12.65,1.761914448,53.5324,15,415.4592
13.15,1.404785515,157.8604,9,3803.0496
12.79,1.23113893,121.7414,28,365.5242
15,0.744019934,61.9168,9,767.0016
11.65,1.992255565,151.9024,26,1669.8264
20.1,1,152.2366,15,151.1366
17.35,1,102.9016,16,1922.8304
18.1,0.341551835,95.0094,6,1713.7692
8.5,2.48418567,51.3324,15,311.5944
14.1,1.720884851,56.1956,11,1364.89
11.8,1.428074495,126.2704,6,2002.7264
6.035,2.139992583,155.0998,26,3691.1952
12.79,2.486720605,113.2834,28,575.917
12.5,2.62522899,168.4448,15,170.4448
20.85,0.599747516,116.8808,9,820.2656
14,0.569814904,162.6526,14,4275.7676
17.25,0.531657923,92.412,16,1304.968
11.5,0.268040377,129.2626,11,1705.1138
6.675,0.636616667,93.2462,14,1480.7392
5.8,1.985599561,90.3172,16,1338.258
8.895,0.401692332,208.4954,6,6251.862
7.67,2.807022858,32.9216,14,588.5672
10.895,0.408393293,106.128,11,319.584
8.21,1,148.2392,11,1491.392
8.575,0.361866156,107.128,26,958.752
7.75,0.658273374,93.1436,4,1418.154
12.79,0.463285202,41.877,28,1125.202
12.79,0.355756406,190.6846,28,9554.23
12.35,0.51478993,197.2426,6,2966.139
17.7,2.641713329,117.1834,26,691.1004
8.52,0.411955175,151.0682,4,1829.6184
18.2,2.472455293,43.3086,9,758.3462
12.79,0.88615182,73.0696,28,223.7088
16,0.865002218,225.9404,9,1350.2424
8.63,0.499763967,115.0518,14,1366.2216
10.8,1,40.7138,6,406.138
18.75,0.80398993,192.5504,4,2109.2544
5.78,1.460226786,161.9552,26,2111.9176
13.8,0.22384177,90.7172,11,1338.258
17.75,1.022650236,184.724,26,1677.816
11.5,0.639452454,194.682,4,2316.984
11.8,0.130070923,117.6492,11,1158.492
15.1,0.851456284,140.5496,6,2681.8424
12.79,4.629151296,116.6834,28,460.7336
8.85,1.706845216,122.0388,26,1609.9044
12.6,1.261840729,174.5054,6,2626.581
13.8,0.973349963,75.8012,9,1138.518
6.115,0.106974899,188.653,14,3605.307
17.25,1.072037115,170.3764,15,343.5528
12.79,1.560834054,142.047,28,2719.793
6.26,0.14992434,150.7366,11,2418.1856
13.5,1.534912114,86.254,15,173.108
19.6,1.047915675,90.1514,15,442.757
12.79,2.105237854,263.7884,28,1324.942
11.5,2.593531236,126.3704,9,3880.2824
14.65,1,54.9614,14,552.614
8.89,0.08334472,102.8016,4,1012.016
8.02,0.504286264,154.2972,15,1090.5804
18.7,1.396391843,183.3292,6,2006.7212
7.405,0.231916471,89.7146,14,547.2876
5.98,0.6599661,148.4418,26,2354.2688
12.79,0.749560489,209.7586,28,5487.5236
12.79,0.418643429,149.5366,28,604.5464
15.2,0.184086797,48.7034,11,680.4476
12.1,0.454110016,146.3444,6,3773.7544
12.79,0.817847481,52.1008,28,50.6008
9.285,1,161.5578,16,4653.2762
12.79,1.115056439,192.282,28,386.164
8.155,3.031500431,188.453,15,379.506
9.3,0.652487219,89.4172,14,1159.8236
13.85,0.524168306,117.4492,16,3243.7776
16.7,0.829983088,65.7168,11,1086.5856
11.15,1.599195424,105.8648,14,1973.4312
16.7,0.646081894,117.2782,9,715.0692
17,1.921955739,124.5362,4,1132.5258
7.365,0.64477699,228.372,26,4527.44
16.5,1.119191458,207.2638,9,5383.6588
13.8,1.474564393,245.7802,15,245.6802
12.79,0.21240577,171.3422,28,862.211
18.7,0.37035194,52.9324,15,51.9324
7.905,0.151810416,250.4408,16,3004.0896
13.65,2.796759197,211.4902,14,4035.4138
17.6,1.592685327,163.8868,14,3111.9492
15.5,0.812544884,44.177,4,173.108
17.25,1.90643333,41.748,4,199.74
6.89,2.072771989,194.882,11,4440.886
7.81,0.517478111,165.1158,4,1838.2738
20.2,1.521077914,188.6898,4,3367.6164
12.79,0.511536784,56.6614,28,607.8754
10.3,0.463501751,113.1176,16,4695.2216
4.635,2.135807922,126.4994,9,1670.4922
6.465,3.159801831,265.2884,15,264.9884
12.79,0.602722675,176.9028,28,708.4112
6.61,1,186.4898,11,2993.4368
12.79,1.931928404,167.4816,28,1006.6896
9.1,4.418900234,126.8362,15,125.8362
5.15,0.926817186,122.5388,26,371.5164
12.79,0.854076462,63.9168,28,1597.92
18,0.591498797,147.7418,16,4119.9704
10.1,1.423175217,115.9492,15,231.6984
12.79,0.234789436,185.6266,28,4979.5182
12.79,0.504543796,153.8314,28,3723.1536
8.21,0.163467833,149.9392,14,1938.8096
7.81,1.026948083,242.6486,4,2199.1374
12.15,0.279146914,252.1698,16,2283.0282
19.35,1.259686491,80.3644,15,157.1288
15.6,2.672276104,173.6764,15,515.3292
7.365,2.429261541,93.512,14,1677.816
9.5,0.7380481,187.7898,9,2057.9878
12.79,1.062933587,179.4344,28,5888.3352
5.73,0.69074694,85.3882,4,1288.323
15.1,1.155277503,89.783,14,2247.075
6.765,1.321968354,105.5306,26,1567.959
14.85,0.535411123,160.9578,14,4813.734
6.11,1.562950053,131.2968,14,1957.452
20.1,1.137925088,110.4228,6,1105.228
5.73,0.689339722,85.2882,11,2061.3168
12.79,0.241760863,249.5092,28,6474.2392
6.785,0.348352442,208.7928,16,5890.9984
8.645,0.327958594,51.9982,11,999.3658
12.79,0.493027678,188.8214,28,753.6856
15.6,1.22870387,112.3544,26,2572.6512
7.76,0.901745294,98.77,11,1298.31
9.195,0.713865253,51.1666,26,1179.1318
9.8,0.716579377,102.8016,14,1922.8304
18.25,2.254242899,197.2452,15,195.7452
21.25,2.365520165,177.337,4,2822.992
7.235,1.167676222,117.3492,11,1506.0396
20.25,1.154554061,197.0794,9,4681.9056
12.79,2.059608632,93.8094,28,3237.1196
12.79,0.455814357,154.3656,28,2471.4496
18,0.130026589,80.2618,4,644.4944
7.02,1.229616629,148.4734,26,3563.3616
15.1,1.517157609,144.0786,11,2600.6148
8.68,0.133944665,100.0384,9,2266.3832
21.2,0.107192782,175.7738,4,1911.5118
16.6,0.699923839,176.6344,15,356.8688
12.15,1.206813921,37.3506,11,645.1602
16.25,0.390840144,169.9474,14,2863.6058
11.5,0.317812456,133.2942,26,2649.884
12.79,1,87.3882,28,1374.2112
13.15,0.314102196,83.5566,16,1268.349
5.465,0.739948703,132.1626,6,1573.9512
14.15,1,253.7014,11,5865.0322
12.8,1.055386536,261.9252,9,4984.1788
8.655,1.339952478,119.3756,11,1454.1072
12.79,0.5436171,176.8712,28,3691.1952
9.3,0.212897622,199.1084,14,396.8168
20.6,1.265656777,120.8756,6,1211.756
12.79,1.158928282,155.8946,28,473.3838
19.7,1.224164167,197.011,16,3338.987
14.5,1,169.6448,9,2045.3376
10,1.351763004,147.7102,16,437.4306
7.945,0.240521704,161.821,26,2446.815
20.35,2.294191784,81.7276,14,2030.69
15.85,1.843890765,60.222,9,539.298
16.85,0.350783257,44.8428,26,703.0848
11.5,0.268587556,132.9626,4,1442.7886
11.1,1,156.4604,14,2376.906
6.635,0.410436103,174.9396,16,1744.396
7.81,0.837368114,123.1046,16,871.5322
9.395,0.608384135,85.1908,4,1342.2528
7,2.295232407,108.228,9,1171.808
6.71,0.539478851,217.5166,9,4572.0486
15.75,2.524742384,38.0506,4,265.6542
19.85,0.982303248,123.7704,6,2503.408
9.5,1.292188851,189.2872,14,6050.7904
15.6,2.182097813,127.5994,6,2441.4886
12.79,2.005606708,123.8388,28,123.8388
13.35,2.264319396,178.666,9,1797.66
11.1,0.679629244,174.2054,16,1926.1594
15,0.406630774,219.7456,26,3094.6384
14.8,0.668239459,109.057,4,1428.141
19.1,0.392282979,145.7418,16,882.8508
6.825,0.90724999,264.3226,9,4229.1616
12.79,1.975309608,228.001,28,1148.505
17.35,0.419296882,88.0856,14,1318.284
9.8,0.71487161,102.4016,26,1720.4272
19.35,0.953441417,164.1184,6,2807.0128
18.6,2.309147408,98.9358,14,1508.037
7.27,1.07750574,114.4518,9,1366.2216
12.6,0.632679047,122.0072,4,1470.0864
12.79,0.835778143,196.7768,28,5912.304
12.65,0.640020315,108.6938,16,1393.5194
12.79,2.009026049,220.3798,28,5289.1152
17.5,0.235887342,184.7266,9,2213.1192
8.06,0.324624876,229.7326,14,6930.978
12.1,0.234976251,165.5526,4,3453.5046
12.79,0.994845221,62.351,28,2150.534
17.2,0.182414555,166.6184,14,1155.8288
12.79,1.146330738,215.1218,28,3205.827
5.94,0.445354495,186.7556,16,3942.8676
16.7,1.06282886,217.885,26,3894.93
7.39,1.82339918,141.547,9,2290.352
20.7,1.202094529,100.1042,9,892.8378
12.79,1.482404957,142.4496,28,564.5984
12.79,1.588805991,172.2764,28,1545.9876
18.2,0.661482427,241.4196,15,482.0392
20.2,1.786722683,195.211,4,2356.932
12.79,1.362466404,84.5882,28,2061.3168
12.79,2.805173413,42.3796,28,123.8388
17.75,2.375962241,240.7538,26,4566.7222
8.71,1,43.5744,6,498.0184
18.85,2.108897957,251.7724,6,3020.0688
20.75,1.353146736,192.0478,9,4649.9472
12.5,1.117786316,85.6198,9,610.5386
5.325,2.102716443,53.7298,16,862.8768
12.79,3.643034426,156.463,28,312.926
16.75,1,255.3988,16,4625.9784
16,0.620319932,141.2496,26,3387.5904
13.35,2.273973258,179.766,4,5932.278
11.8,0.395326353,99.8674,6,1018.674
10.65,1.296120664,231.4668,4,3225.1352
12.1,0.235346683,165.8526,6,3124.5994
9.395,1.502618161,105.828,9,1704.448
19.6,0.383331863,152.0024,9,2884.2456
14.1,1.905544179,86.9198,26,1133.8574
12.79,1.092420668,177.937,28,6881.043
16.5,1.035042283,104.799,11,1238.388
14.3,1.654882251,88.2856,15,175.7712
7.51,0.264216065,227.901,9,459.402
17.25,0.532484514,93.412,14,932.12
5.785,0.819776922,87.0856,4,1406.1696
13.65,0.194439552,55.5588,6,916.1408
6.26,0.149853532,149.8366,14,1964.7758
12.79,0.633098165,53.464,28,1597.92
19.7,1.698734094,174.937,15,882.185
19.7,2.450399149,255.2014,6,3570.0196
13.65,1.196449429,186.724,14,4474.176
20.1,1.179173463,63.0536,4,980.0576
12.6,0.332838328,250.9092,26,4731.1748
20.85,1.482424304,222.8746,14,3589.9936
12.79,1.437651377,77.9012,28,75.9012
15.6,1.011725859,185.8924,16,3516.7556
5.98,0.664251924,146.8418,6,1765.7016
12.79,1,184.3582,28,185.7582
16.35,0.495376328,165.4842,4,1492.0578
14.15,1.446159222,170.5106,16,2395.5484
12.1,1,145.1444,26,3338.3212
9.895,0.912606444,233.0642,11,6041.4692
8.51,0.244656313,195.6478,14,4262.4516
17,1.91379631,126.7362,9,1258.362
12.79,0.368238882,194.711,28,5892.33
9,0.990871272,175.437,14,3175.866
5.11,0.531773717,163.221,6,2773.057
19.5,0.466122626,85.554,14,1211.756
9.195,0.241824545,84.1592,6,1238.388
16.7,0.583692848,147.5102,26,5540.7876
19,0.26908382,210.8244,14,2540.6928
12.3,1.687185756,35.0874,16,458.7362
12.79,0.989682073,256.1646,28,3349.6398
14.15,2.78187811,82.0276,9,1624.552
12.79,1.352296598,128.9678,28,254.3356
10.395,0.459139751,116.3176,4,1259.6936
17,3.203908508,125.1362,15,251.6724
15.85,0.927799617,47.1744,14,996.0368
10.195,1.627037966,149.8076,26,2217.114
12.79,1.02257594,57.4272,28,111.8544
6.57,1.005851717,261.4278,4,4165.2448
8.43,1,195.3768,6,1576.6144
7.39,1.827442634,142.247,11,2433.499
16,0.927818524,224.1404,6,4725.8484
13.1,1.138034545,76.0354,14,601.8832
12.79,0.266202501,129.9626,28,3410.2276
13.5,1.957119245,95.2068,11,583.2408
20.6,0.726222503,185.8556,26,1689.8004
15.2,0.322056038,216.9824,14,4804.4128
12.79,0.481309613,179.1344,28,1605.9096
5.88,0.054772687,154.1998,6,3537.3954
6.03,0.345643929,178.1028,4,1416.8224
12.79,2.020832162,112.6202,28,675.1212
18.85,0.244608218,130.2626,14,3016.7398
7.68,2.311191992,85.5224,26,1278.336
15.35,0.535966657,124.673,6,2093.941
13.1,0.316941803,119.2782,14,3098.6332
10.1,0.831706821,198.6084,4,2182.4924
12.79,1.621935679,44.7744,28,135.8232
12.65,0.53799949,231.401,11,2526.711
14.6,0.650815189,109.8254,26,1627.881
11.1,0.548487645,176.0712,4,1581.9408
12.79,0.509415585,197.2426,28,3163.8816
8.63,0.429408055,172.5422,14,2241.7486
9.6,1,163.9184,9,4293.0784
19.6,0.860374104,55.6614,15,165.7842
19.35,0.606347663,165.0868,14,982.7208
14,0.457224457,214.7192,11,3020.0688
12.15,0.948277722,34.3532,4,251.6724
8.195,0.476150376,93.8462,16,647.8234
8.325,0.452524412,41.6138,11,284.2966
7.475,2.261096727,241.6854,4,6042.135
12.79,2.583404763,45.2718,28,47.2718
6.385,1.27012875,109.8596,26,3235.788
12.79,1.770868248,41.0112,28,42.6112
18.5,0.943176497,148.3418,26,1765.7016
11.5,0.703301665,118.9124,6,1540.6612
7.93,1.082981597,45.9086,4,1070.6064
12.79,0.514445835,154.3972,28,311.5944
13.65,0.54635512,183.7924,11,2591.2936
12.35,2.400770354,157.9946,26,3313.6866
14,0.457008499,216.0192,14,2588.6304
9.6,0.371708683,189.2214,14,3956.8494
14,1.593952052,143.2812,9,3277.0676
8.89,0.082990891,100.5016,9,1315.6208
16.85,2.022437841,109.8544,15,223.7088
12.79,0.714119632,75.5354,28,150.4708
7.05,0.842238993,225.3088,9,5816.4288
17.1,1.95009528,111.6886,14,1556.6404
12.79,0.720994142,249.1092,28,8217.3036
19.7,1.014055162,174.437,26,1587.933
16.1,2.431725562,33.6558,4,203.7348
11.3,0.831828363,96.9094,6,952.094
6.035,2.146118496,153.1998,11,1537.998
17.6,0.809634438,46.706,4,699.09
6.675,0.329179073,34.9874,11,247.0118
15.5,1.147609426,262.9568,26,1845.5976
9.395,0.687465775,85.025,14,2080.625
16.1,1.518502465,78.4328,26,1158.492
15,2.461588185,185.9266,6,4610.665
9.6,0.551023611,142.9154,14,3261.7542
14.1,1.333085201,228.5668,26,1151.834
11.5,0.638149734,192.682,11,3861.64
12.1,0.256576402,178.366,6,4314.384
7.42,0.309669266,249.0092,14,2988.1104
15.1,2.635721026,196.511,11,4713.864
12.79,3.883873326,151.005,28,149.805
9.285,0.31844967,161.1578,9,4011.445
7.855,1,220.1482,4,4600.0122
12.79,1.391603841,182.5266,28,6454.931
12.85,0.503696266,196.6768,16,2759.0752
13.8,2.141455326,263.7884,26,5564.7564
15,3.017288278,226.5694,15,913.4776
10.8,0.75371537,246.8144,9,2450.144
14.3,0.987877918,88.4856,26,1406.1696
9.8,0.228756271,250.1408,9,4005.4528
11.5,0.572878702,106.6254,6,325.5762
9.21,0.133164379,119.8414,11,1340.2554
12.79,2.164095479,95.141,28,2510.066
10,1.114340154,118.344,14,1797.66
18.5,0.392817649,87.7172,6,802.9548
20.6,0.701729298,177.4344,6,1962.7784
9.3,0.676606263,245.4802,26,3193.8426
11.395,0.15008453,48.8034,11,777.6544
11.8,2.876146934,184.3924,15,370.1848
8.01,1.064233092,37.9532,26,826.9236
15,1.81000628,229.3694,4,5024.1268
13.35,0.988818242,93.4804,4,1102.5648
12.79,1.450053523,130.7942,28,3047.3666
12.79,3.276700921,86.8514,28,354.2056
10.5,0.72793112,157.0946,9,2209.1244
21.25,0.296167925,120.4756,6,1938.8096
17,0.402846931,142.047,16,3149.234
9.3,1.684962575,63.1826,26,2002.0606
15.7,0.564526772,183.1634,16,5634.6654
15.75,2.131878535,252.8382,16,6308.455
12.79,1.142770146,35.2532,28,970.7364
14.5,0.969827837,263.1594,14,2616.594
12.79,1.559147378,172.6422,28,344.8844
12.79,0.156405083,208.4954,28,3751.1172
7.1,1.677472246,173.808,6,1211.756
14.5,1,159.3262,9,2864.2716
17.35,0.223213927,73.1038,11,886.8456
18,0.295138507,128.6994,4,2441.4886
6.615,1.393350197,248.6408,26,3504.7712
12.79,1.797279523,256.3988,28,256.9988
11.5,0.570811769,107.5254,11,325.5762
19.1,1.395857673,183.7608,14,4777.7808
12.79,0.722608357,188.3898,28,5238.5144
7.05,0.847163228,222.1088,6,4026.7584
12.79,0.262246807,47.1034,28,145.8102
16.35,0.431265217,98.141,15,386.164
18.35,1.429762855,84.3882,16,1116.5466
9.105,0.976619682,33.39,15,33.29
7.63,2.042132144,47.0402,9,1470.0864
12.79,0.444244731,140.318,28,139.818
12.79,3.184425478,44.2744,28,90.5488
7.55,0.412794078,152.934,11,2450.144
12.79,0.321210812,189.553,28,379.506
5.5,0.713525889,100.1016,26,2125.2336
7.59,2.202581301,172.908,14,6231.888
9.5,0.634567049,31.49,26,466.06
6.11,2.308654328,44.4086,11,1159.8236
5.655,1.3002839,164.75,6,1498.05
7.285,0.757427284,156.5288,9,2356.932
10.65,0.739352958,165.2526,14,3946.8624
17.7,1,46.8034,6,923.4646
12.8,1.152290199,97.141,26,2799.689
19.85,1,126.1704,4,1877.556
15.7,3.108050002,111.0544,15,223.7088
15.6,2.631779343,114.4518,6,2390.8878
9.8,0.854241747,84.2908,26,755.0172
19.5,0.216251885,57.1614,26,331.5684
16.2,0.506120591,74.0696,16,1416.8224
17.6,0.242971578,44.0402,9,597.2226
13.6,1.793720447,196.2136,6,1944.136
18.85,2.54048733,193.1136,9,2332.9632
15.1,1.018624204,258.8304,14,5424.9384
17.35,1,79.2618,4,966.7416
12.79,1,169.879,28,339.558
20.7,0.324946636,157.0288,16,2199.8032
13.5,1.034927049,60.9562,6,533.3058
12.79,1,40.348,28,79.896
12.79,0.214451506,187.3872,28,2836.308
13.1,1.145725123,168.1158,9,2005.3896
12.15,0.279580906,254.7698,14,5073.396
12.79,1.131419949,120.1782,28,357.5346
12.79,0.627270678,46.2376,28,814.9392
12.79,0.307982681,98.1042,28,2777.7176
12.79,1.948857319,34.2216,28,173.108
